country,date,accumulated_deaths,increase_of_deaths
Oman,2020-03-27,0,0
Pakistan,2020-03-01,0,0
Pakistan,2020-03-02,0,0
Pakistan,2020-03-03,0,0
Pakistan,2020-03-04,0,0
Pakistan,2020-03-05,0,0
Pakistan,2020-03-06,0,0
Pakistan,2020-03-07,0,0
Pakistan,2020-03-08,0,0
Pakistan,2020-03-09,0,0
Pakistan,2020-03-10,0,0
Pakistan,2020-03-11,0,0
Pakistan,2020-03-12,0,0
Pakistan,2020-03-13,0,0
Pakistan,2020-03-14,0,0
Pakistan,2020-03-15,0,0
Pakistan,2020-03-16,0,0
Pakistan,2020-03-17,0,0
Pakistan,2020-03-18,0,0
Pakistan,2020-03-19,2,2
Pakistan,2020-03-20,3,1
Pakistan,2020-03-21,3,0
Pakistan,2020-03-22,5,2
Pakistan,2020-03-23,6,1
Pakistan,2020-03-24,7,1
Pakistan,2020-03-25,8,1
Pakistan,2020-03-26,9,1
Pakistan,2020-03-27,11,2
Panama,2020-03-01,0,0
Panama,2020-03-02,0,0
Panama,2020-03-03,0,0
Panama,2020-03-04,0,0
Panama,2020-03-05,0,0
Panama,2020-03-06,0,0
Panama,2020-03-07,0,0
Panama,2020-03-08,0,0
Panama,2020-03-09,0,0
Panama,2020-03-10,0,0
Panama,2020-03-11,1,1
Panama,2020-03-12,1,0
Panama,2020-03-13,1,0
Panama,2020-03-14,1,0
Panama,2020-03-15,1,0
Panama,2020-03-16,1,0
Panama,2020-03-17,1,0
Panama,2020-03-18,1,0
Panama,2020-03-19,1,0
Panama,2020-03-20,1,0
Panama,2020-03-21,1,0
Panama,2020-03-22,3,2
Panama,2020-03-23,6,3
Panama,2020-03-24,6,0
Panama,2020-03-25,8,2
Panama,2020-03-26,8,0
Panama,2020-03-27,9,1
Papua New Guinea,2020-03-01,0,0
Papua New Guinea,2020-03-02,0,0
Papua New Guinea,2020-03-03,0,0
Papua New Guinea,2020-03-04,0,0
Papua New Guinea,2020-03-05,0,0
Papua New Guinea,2020-03-06,0,0
Papua New Guinea,2020-03-07,0,0
Papua New Guinea,2020-03-08,0,0
Papua New Guinea,2020-03-09,0,0
Papua New Guinea,2020-03-10,0,0
Papua New Guinea,2020-03-11,0,0
Papua New Guinea,2020-03-12,0,0
Papua New Guinea,2020-03-13,0,0
Papua New Guinea,2020-03-14,0,0
Papua New Guinea,2020-03-15,0,0
Papua New Guinea,2020-03-16,0,0
Papua New Guinea,2020-03-17,0,0
Papua New Guinea,2020-03-18,0,0
Papua New Guinea,2020-03-19,0,0
Papua New Guinea,2020-03-20,0,0
Papua New Guinea,2020-03-21,0,0
Papua New Guinea,2020-03-22,0,0
Papua New Guinea,2020-03-23,0,0
Papua New Guinea,2020-03-24,0,0
Papua New Guinea,2020-03-25,0,0
Papua New Guinea,2020-03-26,0,0
Papua New Guinea,2020-03-27,0,0
Paraguay,2020-03-01,0,0
Paraguay,2020-03-02,0,0
Paraguay,2020-03-03,0,0
Paraguay,2020-03-04,0,0
Paraguay,2020-03-05,0,0
Paraguay,2020-03-06,0,0
Paraguay,2020-03-07,0,0
Paraguay,2020-03-08,0,0
Paraguay,2020-03-09,0,0
Paraguay,2020-03-10,0,0
Paraguay,2020-03-11,0,0
Paraguay,2020-03-12,0,0
Paraguay,2020-03-13,0,0
Paraguay,2020-03-14,0,0
Paraguay,2020-03-15,0,0
Paraguay,2020-03-16,0,0
Paraguay,2020-03-17,0,0
Paraguay,2020-03-18,0,0
Paraguay,2020-03-19,0,0
Paraguay,2020-03-20,0,0
Paraguay,2020-03-21,1,1
Paraguay,2020-03-22,1,0
Paraguay,2020-03-23,1,0
Paraguay,2020-03-24,2,1
Paraguay,2020-03-25,3,1
Paraguay,2020-03-26,3,0
Paraguay,2020-03-27,3,0
Peru,2020-03-01,0,0
Peru,2020-03-02,0,0
Peru,2020-03-03,0,0
Peru,2020-03-04,0,0
Peru,2020-03-05,0,0
Peru,2020-03-06,0,0
Peru,2020-03-07,0,0
Peru,2020-03-08,0,0
Peru,2020-03-09,0,0
Peru,2020-03-10,0,0
Peru,2020-03-11,0,0
Peru,2020-03-12,0,0
Peru,2020-03-13,0,0
Peru,2020-03-14,0,0
Peru,2020-03-15,0,0
Peru,2020-03-16,0,0
Peru,2020-03-17,0,0
Peru,2020-03-18,0,0
Peru,2020-03-19,0,0
Peru,2020-03-20,3,3
Peru,2020-03-21,5,2
Peru,2020-03-22,5,0
Peru,2020-03-23,5,0
Peru,2020-03-24,7,2
Peru,2020-03-25,9,2
Peru,2020-03-26,9,0
Peru,2020-03-27,11,2
Philippines,2020-03-01,1,0
Philippines,2020-03-02,1,0
Philippines,2020-03-03,1,0
Philippines,2020-03-04,1,0
Philippines,2020-03-05,1,0
Philippines,2020-03-06,1,0
Philippines,2020-03-07,1,0
Philippines,2020-03-08,1,0
Philippines,2020-03-09,1,0
Philippines,2020-03-10,1,0
Philippines,2020-03-11,1,0
Philippines,2020-03-12,2,1
Philippines,2020-03-13,5,3
Philippines,2020-03-14,8,3
Philippines,2020-03-15,11,3
Philippines,2020-03-16,12,1
Philippines,2020-03-17,12,0
Philippines,2020-03-18,19,7
Philippines,2020-03-19,17,-2
Philippines,2020-03-20,18,1
Philippines,2020-03-21,19,1
Philippines,2020-03-22,25,6
Philippines,2020-03-23,33,8
Philippines,2020-03-24,35,2
Philippines,2020-03-25,38,3
Philippines,2020-03-26,45,7
Philippines,2020-03-27,54,9
Poland,2020-03-01,0,0
Poland,2020-03-02,0,0
Poland,2020-03-03,0,0
Poland,2020-03-04,0,0
Poland,2020-03-05,0,0
Poland,2020-03-06,0,0
Poland,2020-03-07,0,0
Poland,2020-03-08,0,0
Poland,2020-03-09,0,0
Poland,2020-03-10,0,0
Poland,2020-03-11,0,0
Poland,2020-03-12,1,1
Poland,2020-03-13,2,1
Poland,2020-03-14,3,1
Poland,2020-03-15,3,0
Poland,2020-03-16,4,1
Poland,2020-03-17,5,1
Poland,2020-03-18,5,0
Poland,2020-03-19,5,0
Poland,2020-03-20,5,0
Poland,2020-03-21,5,0
Poland,2020-03-22,7,2
Poland,2020-03-23,8,1
Poland,2020-03-24,10,2
Poland,2020-03-25,14,4
Poland,2020-03-26,16,2
Poland,2020-03-27,16,0
Portugal,2020-03-01,0,0
Portugal,2020-03-02,0,0
Portugal,2020-03-03,0,0
Portugal,2020-03-04,0,0
Portugal,2020-03-05,0,0
Portugal,2020-03-06,0,0
Portugal,2020-03-07,0,0
Portugal,2020-03-08,0,0
Portugal,2020-03-09,0,0
Portugal,2020-03-10,0,0
Portugal,2020-03-11,0,0
Portugal,2020-03-12,0,0
Portugal,2020-03-13,0,0
Portugal,2020-03-14,0,0
Portugal,2020-03-15,0,0
Portugal,2020-03-16,0,0
Portugal,2020-03-17,1,1
Portugal,2020-03-18,2,1
Portugal,2020-03-19,3,1
Portugal,2020-03-20,6,3
Portugal,2020-03-21,12,6
Portugal,2020-03-22,14,2
Portugal,2020-03-23,23,9
Portugal,2020-03-24,33,10
Portugal,2020-03-25,43,10
Portugal,2020-03-26,60,17
Portugal,2020-03-27,76,16
Qatar,2020-03-01,0,0
Qatar,2020-03-02,0,0
Qatar,2020-03-03,0,0
Qatar,2020-03-04,0,0
Qatar,2020-03-05,0,0
Qatar,2020-03-06,0,0
Qatar,2020-03-07,0,0
Qatar,2020-03-08,0,0
Qatar,2020-03-09,0,0
Qatar,2020-03-10,0,0
Qatar,2020-03-11,0,0
Qatar,2020-03-12,0,0
Qatar,2020-03-13,0,0
Qatar,2020-03-14,0,0
Qatar,2020-03-15,0,0
Qatar,2020-03-16,0,0
Qatar,2020-03-17,0,0
Qatar,2020-03-18,0,0
Qatar,2020-03-19,0,0
Qatar,2020-03-20,0,0
Qatar,2020-03-21,0,0
Qatar,2020-03-22,0,0
Qatar,2020-03-23,0,0
Qatar,2020-03-24,0,0
Qatar,2020-03-25,0,0
Qatar,2020-03-26,0,0
Qatar,2020-03-27,0,0
Romania,2020-03-01,0,0
Romania,2020-03-02,0,0
Romania,2020-03-03,0,0
Romania,2020-03-04,0,0
Romania,2020-03-05,0,0
Romania,2020-03-06,0,0
Romania,2020-03-07,0,0
Romania,2020-03-08,0,0
Romania,2020-03-09,0,0
Romania,2020-03-10,0,0
Romania,2020-03-11,0,0
Romania,2020-03-12,0,0
Romania,2020-03-13,0,0
Romania,2020-03-14,0,0
Romania,2020-03-15,0,0
Romania,2020-03-16,0,0
Romania,2020-03-17,0,0
Romania,2020-03-18,0,0
Romania,2020-03-19,0,0
Romania,2020-03-20,0,0
Romania,2020-03-21,0,0
Romania,2020-03-22,3,3
Romania,2020-03-23,7,4
Romania,2020-03-24,11,4
Romania,2020-03-25,17,6
Romania,2020-03-26,23,6
Romania,2020-03-27,26,3
Russia,2020-03-01,0,0
Russia,2020-03-02,0,0
Russia,2020-03-03,0,0
Russia,2020-03-04,0,0
Russia,2020-03-05,0,0
Russia,2020-03-06,0,0
Russia,2020-03-07,0,0
Russia,2020-03-08,0,0
Russia,2020-03-09,0,0
Russia,2020-03-10,0,0
Russia,2020-03-11,0,0
Russia,2020-03-12,0,0
Russia,2020-03-13,0,0
Russia,2020-03-14,0,0
Russia,2020-03-15,0,0
Russia,2020-03-16,0,0
Russia,2020-03-17,0,0
Russia,2020-03-18,0,0
Russia,2020-03-19,1,1
Russia,2020-03-20,1,0
Russia,2020-03-21,1,0
Russia,2020-03-22,1,0
Russia,2020-03-23,1,0
Russia,2020-03-24,1,0
Russia,2020-03-25,3,2
Russia,2020-03-26,3,0
Russia,2020-03-27,4,1
Rwanda,2020-03-01,0,0
Rwanda,2020-03-02,0,0
Rwanda,2020-03-03,0,0
Rwanda,2020-03-04,0,0
Rwanda,2020-03-05,0,0
Rwanda,2020-03-06,0,0
Rwanda,2020-03-07,0,0
Rwanda,2020-03-08,0,0
Rwanda,2020-03-09,0,0
Rwanda,2020-03-10,0,0
Rwanda,2020-03-11,0,0
Rwanda,2020-03-12,0,0
Rwanda,2020-03-13,0,0
Rwanda,2020-03-14,0,0
Rwanda,2020-03-15,0,0
Rwanda,2020-03-16,0,0
Rwanda,2020-03-17,0,0
Rwanda,2020-03-18,0,0
Rwanda,2020-03-19,0,0
Rwanda,2020-03-20,0,0
Rwanda,2020-03-21,0,0
Rwanda,2020-03-22,0,0
Rwanda,2020-03-23,0,0
Rwanda,2020-03-24,0,0
Rwanda,2020-03-25,0,0
Rwanda,2020-03-26,0,0
Rwanda,2020-03-27,0,0
Saint Kitts and Nevis,2020-03-01,0,0
Saint Kitts and Nevis,2020-03-02,0,0
Saint Kitts and Nevis,2020-03-03,0,0
Saint Kitts and Nevis,2020-03-04,0,0
Saint Kitts and Nevis,2020-03-05,0,0
Saint Kitts and Nevis,2020-03-06,0,0
Saint Kitts and Nevis,2020-03-07,0,0
Saint Kitts and Nevis,2020-03-08,0,0
Saint Kitts and Nevis,2020-03-09,0,0
Saint Kitts and Nevis,2020-03-10,0,0
Saint Kitts and Nevis,2020-03-11,0,0
Saint Kitts and Nevis,2020-03-12,0,0
Saint Kitts and Nevis,2020-03-13,0,0
Saint Kitts and Nevis,2020-03-14,0,0
Saint Kitts and Nevis,2020-03-15,0,0
Saint Kitts and Nevis,2020-03-16,0,0
Saint Kitts and Nevis,2020-03-17,0,0
Saint Kitts and Nevis,2020-03-18,0,0
Saint Kitts and Nevis,2020-03-19,0,0
Saint Kitts and Nevis,2020-03-20,0,0
Saint Kitts and Nevis,2020-03-21,0,0
Saint Kitts and Nevis,2020-03-22,0,0
Saint Kitts and Nevis,2020-03-23,0,0
Saint Kitts and Nevis,2020-03-24,0,0
Saint Kitts and Nevis,2020-03-25,0,0
Saint Kitts and Nevis,2020-03-26,0,0
Saint Kitts and Nevis,2020-03-27,0,0
Saint Lucia,2020-03-01,0,0
Saint Lucia,2020-03-02,0,0
Saint Lucia,2020-03-03,0,0
Saint Lucia,2020-03-04,0,0
Saint Lucia,2020-03-05,0,0
Saint Lucia,2020-03-06,0,0
Saint Lucia,2020-03-07,0,0
Saint Lucia,2020-03-08,0,0
Saint Lucia,2020-03-09,0,0
Saint Lucia,2020-03-10,0,0
Saint Lucia,2020-03-11,0,0
Saint Lucia,2020-03-12,0,0
Saint Lucia,2020-03-13,0,0
Saint Lucia,2020-03-14,0,0
Saint Lucia,2020-03-15,0,0
Saint Lucia,2020-03-16,0,0
Saint Lucia,2020-03-17,0,0
Saint Lucia,2020-03-18,0,0
Saint Lucia,2020-03-19,0,0
Saint Lucia,2020-03-20,0,0
Saint Lucia,2020-03-21,0,0
Saint Lucia,2020-03-22,0,0
Saint Lucia,2020-03-23,0,0
Saint Lucia,2020-03-24,0,0
Saint Lucia,2020-03-25,0,0
Saint Lucia,2020-03-26,0,0
Saint Lucia,2020-03-27,0,0
Saint Vincent and the Grenadines,2020-03-01,0,0
Saint Vincent and the Grenadines,2020-03-02,0,0
Saint Vincent and the Grenadines,2020-03-03,0,0
Saint Vincent and the Grenadines,2020-03-04,0,0
Saint Vincent and the Grenadines,2020-03-05,0,0
Saint Vincent and the Grenadines,2020-03-06,0,0
Saint Vincent and the Grenadines,2020-03-07,0,0
Saint Vincent and the Grenadines,2020-03-08,0,0
Saint Vincent and the Grenadines,2020-03-09,0,0
Saint Vincent and the Grenadines,2020-03-10,0,0
Saint Vincent and the Grenadines,2020-03-11,0,0
Saint Vincent and the Grenadines,2020-03-12,0,0
Saint Vincent and the Grenadines,2020-03-13,0,0
Saint Vincent and the Grenadines,2020-03-14,0,0
Saint Vincent and the Grenadines,2020-03-15,0,0
Saint Vincent and the Grenadines,2020-03-16,0,0
Saint Vincent and the Grenadines,2020-03-17,0,0
Saint Vincent and the Grenadines,2020-03-18,0,0
Saint Vincent and the Grenadines,2020-03-19,0,0
Saint Vincent and the Grenadines,2020-03-20,0,0
Saint Vincent and the Grenadines,2020-03-21,0,0
Saint Vincent and the Grenadines,2020-03-22,0,0
Saint Vincent and the Grenadines,2020-03-23,0,0
Saint Vincent and the Grenadines,2020-03-24,0,0
Saint Vincent and the Grenadines,2020-03-25,0,0
Saint Vincent and the Grenadines,2020-03-26,0,0
Saint Vincent and the Grenadines,2020-03-27,0,0
San Marino,2020-03-01,0,0
San Marino,2020-03-02,0,0
San Marino,2020-03-03,1,1
San Marino,2020-03-04,1,0
San Marino,2020-03-05,1,0
San Marino,2020-03-06,1,0
San Marino,2020-03-07,1,0
San Marino,2020-03-08,1,0
San Marino,2020-03-09,1,0
San Marino,2020-03-10,2,1
San Marino,2020-03-11,2,0
San Marino,2020-03-12,3,1
San Marino,2020-03-13,5,2
San Marino,2020-03-14,5,0
San Marino,2020-03-15,5,0
San Marino,2020-03-16,7,2
San Marino,2020-03-17,7,0
San Marino,2020-03-18,11,4
San Marino,2020-03-19,11,0
San Marino,2020-03-20,14,3
San Marino,2020-03-21,20,6
San Marino,2020-03-22,20,0
San Marino,2020-03-23,20,0
San Marino,2020-03-24,21,1
San Marino,2020-03-25,21,0
San Marino,2020-03-26,21,0
San Marino,2020-03-27,21,0
Saudi Arabia,2020-03-01,0,0
Saudi Arabia,2020-03-02,0,0
Saudi Arabia,2020-03-03,0,0
Saudi Arabia,2020-03-04,0,0
Saudi Arabia,2020-03-05,0,0
Saudi Arabia,2020-03-06,0,0
Saudi Arabia,2020-03-07,0,0
Saudi Arabia,2020-03-08,0,0
Saudi Arabia,2020-03-09,0,0
Saudi Arabia,2020-03-10,0,0
Saudi Arabia,2020-03-11,0,0
Saudi Arabia,2020-03-12,0,0
Saudi Arabia,2020-03-13,0,0
Saudi Arabia,2020-03-14,0,0
Saudi Arabia,2020-03-15,0,0
Saudi Arabia,2020-03-16,0,0
Saudi Arabia,2020-03-17,0,0
Saudi Arabia,2020-03-18,0,0
Saudi Arabia,2020-03-19,0,0
Saudi Arabia,2020-03-20,0,0
Saudi Arabia,2020-03-21,0,0
Saudi Arabia,2020-03-22,0,0
Saudi Arabia,2020-03-23,0,0
Saudi Arabia,2020-03-24,1,1
Saudi Arabia,2020-03-25,2,1
Saudi Arabia,2020-03-26,3,1
Saudi Arabia,2020-03-27,3,0
Senegal,2020-03-01,0,0
Senegal,2020-03-02,0,0
Senegal,2020-03-03,0,0
Senegal,2020-03-04,0,0
Senegal,2020-03-05,0,0
Senegal,2020-03-06,0,0
Senegal,2020-03-07,0,0
Senegal,2020-03-08,0,0
Senegal,2020-03-09,0,0
Senegal,2020-03-10,0,0
Senegal,2020-03-11,0,0
Senegal,2020-03-12,0,0
Senegal,2020-03-13,0,0
Senegal,2020-03-14,0,0
Senegal,2020-03-15,0,0
Senegal,2020-03-16,0,0
Senegal,2020-03-17,0,0
Senegal,2020-03-18,0,0
Senegal,2020-03-19,0,0
Senegal,2020-03-20,0,0
Senegal,2020-03-21,0,0
Senegal,2020-03-22,0,0
Senegal,2020-03-23,0,0
Senegal,2020-03-24,0,0
Senegal,2020-03-25,0,0
Senegal,2020-03-26,0,0
Senegal,2020-03-27,0,0
Serbia,2020-03-01,0,0
Serbia,2020-03-02,0,0
Serbia,2020-03-03,0,0
Serbia,2020-03-04,0,0
Serbia,2020-03-05,0,0
Serbia,2020-03-06,0,0
Serbia,2020-03-07,0,0
Serbia,2020-03-08,0,0
Serbia,2020-03-09,0,0
Serbia,2020-03-10,0,0
Serbia,2020-03-11,0,0
Serbia,2020-03-12,0,0
Serbia,2020-03-13,0,0
Serbia,2020-03-14,0,0
Serbia,2020-03-15,0,0
Serbia,2020-03-16,0,0
Serbia,2020-03-17,0,0
Serbia,2020-03-18,0,0
Serbia,2020-03-19,0,0
Serbia,2020-03-20,1,1
Serbia,2020-03-21,1,0
Serbia,2020-03-22,2,1
Serbia,2020-03-23,3,1
Serbia,2020-03-24,3,0
Serbia,2020-03-25,4,1
Serbia,2020-03-26,1,-3
Serbia,2020-03-27,1,0
Seychelles,2020-03-01,0,0
Seychelles,2020-03-02,0,0
Seychelles,2020-03-03,0,0
Seychelles,2020-03-04,0,0
Seychelles,2020-03-05,0,0
Seychelles,2020-03-06,0,0
Seychelles,2020-03-07,0,0
Seychelles,2020-03-08,0,0
Seychelles,2020-03-09,0,0
Seychelles,2020-03-10,0,0
Seychelles,2020-03-11,0,0
Seychelles,2020-03-12,0,0
Seychelles,2020-03-13,0,0
Seychelles,2020-03-14,0,0
Seychelles,2020-03-15,0,0
Seychelles,2020-03-16,0,0
Seychelles,2020-03-17,0,0
Seychelles,2020-03-18,0,0
Seychelles,2020-03-19,0,0
Seychelles,2020-03-20,0,0
Seychelles,2020-03-21,0,0
Seychelles,2020-03-22,0,0
Seychelles,2020-03-23,0,0
Seychelles,2020-03-24,0,0
Seychelles,2020-03-25,0,0
Seychelles,2020-03-26,0,0
Seychelles,2020-03-27,0,0
Singapore,2020-03-01,0,0
Singapore,2020-03-02,0,0
Singapore,2020-03-03,0,0
Singapore,2020-03-04,0,0
Singapore,2020-03-05,0,0
Singapore,2020-03-06,0,0
Singapore,2020-03-07,0,0
Singapore,2020-03-08,0,0
Singapore,2020-03-09,0,0
Singapore,2020-03-10,0,0
Singapore,2020-03-11,0,0
Singapore,2020-03-12,0,0
Singapore,2020-03-13,0,0
Singapore,2020-03-14,0,0
Singapore,2020-03-15,0,0
Singapore,2020-03-16,0,0
Singapore,2020-03-17,0,0
Singapore,2020-03-18,0,0
Singapore,2020-03-19,0,0
Singapore,2020-03-20,0,0
Singapore,2020-03-21,2,2
Singapore,2020-03-22,2,0
Singapore,2020-03-23,2,0
Singapore,2020-03-24,2,0
Singapore,2020-03-25,2,0
Singapore,2020-03-26,2,0
Singapore,2020-03-27,2,0
Slovakia,2020-03-01,0,0
Slovakia,2020-03-02,0,0
Slovakia,2020-03-03,0,0
Slovakia,2020-03-04,0,0
Slovakia,2020-03-05,0,0
Slovakia,2020-03-06,0,0
Slovakia,2020-03-07,0,0
Slovakia,2020-03-08,0,0
Slovakia,2020-03-09,0,0
Slovakia,2020-03-10,0,0
Slovakia,2020-03-11,0,0
Slovakia,2020-03-12,0,0
Slovakia,2020-03-13,0,0
Slovakia,2020-03-14,0,0
Slovakia,2020-03-15,0,0
Slovakia,2020-03-16,0,0
Slovakia,2020-03-17,0,0
Slovakia,2020-03-18,1,1
Slovakia,2020-03-19,1,0
Slovakia,2020-03-20,1,0
Slovakia,2020-03-21,1,0
Slovakia,2020-03-22,0,-1
Slovakia,2020-03-23,0,0
Slovakia,2020-03-24,0,0
Slovakia,2020-03-25,0,0
Slovakia,2020-03-26,0,0
Slovakia,2020-03-27,0,0
Slovenia,2020-03-01,0,0
Slovenia,2020-03-02,0,0
Slovenia,2020-03-03,0,0
Slovenia,2020-03-04,0,0
Slovenia,2020-03-05,0,0
Slovenia,2020-03-06,0,0
Slovenia,2020-03-07,0,0
Slovenia,2020-03-08,0,0
Slovenia,2020-03-09,0,0
Slovenia,2020-03-10,0,0
Slovenia,2020-03-11,0,0
Slovenia,2020-03-12,0,0
Slovenia,2020-03-13,0,0
Slovenia,2020-03-14,1,1
Slovenia,2020-03-15,1,0
Slovenia,2020-03-16,1,0
Slovenia,2020-03-17,1,0
Slovenia,2020-03-18,1,0
Slovenia,2020-03-19,1,0
Slovenia,2020-03-20,1,0
Slovenia,2020-03-21,1,0
Slovenia,2020-03-22,2,1
Slovenia,2020-03-23,3,1
Slovenia,2020-03-24,4,1
Slovenia,2020-03-25,5,1
Slovenia,2020-03-26,6,1
Slovenia,2020-03-27,9,3
Somalia,2020-03-01,0,0
Somalia,2020-03-02,0,0
Somalia,2020-03-03,0,0
Somalia,2020-03-04,0,0
Somalia,2020-03-05,0,0
Somalia,2020-03-06,0,0
Somalia,2020-03-07,0,0
Somalia,2020-03-08,0,0
Somalia,2020-03-09,0,0
Somalia,2020-03-10,0,0
Somalia,2020-03-11,0,0
Somalia,2020-03-12,0,0
Somalia,2020-03-13,0,0
Somalia,2020-03-14,0,0
Somalia,2020-03-15,0,0
Somalia,2020-03-16,0,0
Somalia,2020-03-17,0,0
Somalia,2020-03-18,0,0
Somalia,2020-03-19,0,0
Somalia,2020-03-20,0,0
Somalia,2020-03-21,0,0
Somalia,2020-03-22,0,0
Somalia,2020-03-23,0,0
Somalia,2020-03-24,0,0
Somalia,2020-03-25,0,0
Somalia,2020-03-26,0,0
Somalia,2020-03-27,0,0
South Africa,2020-03-01,0,0
South Africa,2020-03-02,0,0
South Africa,2020-03-03,0,0
South Africa,2020-03-04,0,0
South Africa,2020-03-05,0,0
South Africa,2020-03-06,0,0
South Africa,2020-03-07,0,0
South Africa,2020-03-08,0,0
South Africa,2020-03-09,0,0
South Africa,2020-03-10,0,0
South Africa,2020-03-11,0,0
South Africa,2020-03-12,0,0
South Africa,2020-03-13,0,0
South Africa,2020-03-14,0,0
South Africa,2020-03-15,0,0
South Africa,2020-03-16,0,0
South Africa,2020-03-17,0,0
South Africa,2020-03-18,0,0
South Africa,2020-03-19,0,0
South Africa,2020-03-20,0,0
South Africa,2020-03-21,0,0
South Africa,2020-03-22,0,0
South Africa,2020-03-23,0,0
South Africa,2020-03-24,0,0
South Africa,2020-03-25,0,0
South Africa,2020-03-26,0,0
South Africa,2020-03-27,1,1
Spain,2020-03-01,0,0
Spain,2020-03-02,0,0
Spain,2020-03-03,1,1
Spain,2020-03-04,2,1
Spain,2020-03-05,3,1
Spain,2020-03-06,5,2
Spain,2020-03-07,10,5
Spain,2020-03-08,17,7
Spain,2020-03-09,28,11
Spain,2020-03-10,35,7
Spain,2020-03-11,54,19
Spain,2020-03-12,55,1
Spain,2020-03-13,133,78
Spain,2020-03-14,195,62
Spain,2020-03-15,289,94
Spain,2020-03-16,342,53
Spain,2020-03-17,533,191
Spain,2020-03-18,623,90
Spain,2020-03-19,830,207
Spain,2020-03-20,1043,213
Spain,2020-03-21,1375,332
Spain,2020-03-22,1772,397
Spain,2020-03-23,2311,539
Spain,2020-03-24,2808,497
Spain,2020-03-25,3647,839
Spain,2020-03-26,4365,718
Spain,2020-03-27,5138,773
Sri Lanka,2020-03-01,0,0
Sri Lanka,2020-03-02,0,0
Sri Lanka,2020-03-03,0,0
Sri Lanka,2020-03-04,0,0
Sri Lanka,2020-03-05,0,0
Sri Lanka,2020-03-06,0,0
Sri Lanka,2020-03-07,0,0
Sri Lanka,2020-03-08,0,0
Sri Lanka,2020-03-09,0,0
Sri Lanka,2020-03-10,0,0
Sri Lanka,2020-03-11,0,0
Sri Lanka,2020-03-12,0,0
Sri Lanka,2020-03-13,0,0
Sri Lanka,2020-03-14,0,0
Sri Lanka,2020-03-15,0,0
Sri Lanka,2020-03-16,0,0
Sri Lanka,2020-03-17,0,0
Sri Lanka,2020-03-18,0,0
Sri Lanka,2020-03-19,0,0
Sri Lanka,2020-03-20,0,0
Sri Lanka,2020-03-21,0,0
Sri Lanka,2020-03-22,0,0
Sri Lanka,2020-03-23,0,0
Sri Lanka,2020-03-24,0,0
Sri Lanka,2020-03-25,0,0
Sri Lanka,2020-03-26,0,0
Sri Lanka,2020-03-27,0,0
Sudan,2020-03-01,0,0
Sudan,2020-03-02,0,0
Sudan,2020-03-03,0,0
Sudan,2020-03-04,0,0
Sudan,2020-03-05,0,0
Sudan,2020-03-06,0,0
Sudan,2020-03-07,0,0
Sudan,2020-03-08,0,0
Sudan,2020-03-09,0,0
Sudan,2020-03-10,0,0
Sudan,2020-03-11,0,0
Sudan,2020-03-12,0,0
Sudan,2020-03-13,1,1
Sudan,2020-03-14,1,0
Sudan,2020-03-15,1,0
Sudan,2020-03-16,1,0
Sudan,2020-03-17,1,0
Sudan,2020-03-18,1,0
Sudan,2020-03-19,1,0
Sudan,2020-03-20,1,0
Sudan,2020-03-21,1,0
Sudan,2020-03-22,1,0
Sudan,2020-03-23,1,0
Sudan,2020-03-24,1,0
Sudan,2020-03-25,1,0
Sudan,2020-03-26,1,0
Sudan,2020-03-27,1,0
Suriname,2020-03-01,0,0
Suriname,2020-03-02,0,0
Suriname,2020-03-03,0,0
Suriname,2020-03-04,0,0
Suriname,2020-03-05,0,0
Suriname,2020-03-06,0,0
Suriname,2020-03-07,0,0
Suriname,2020-03-08,0,0
Suriname,2020-03-09,0,0
Suriname,2020-03-10,0,0
Suriname,2020-03-11,0,0
Suriname,2020-03-12,0,0
Suriname,2020-03-13,0,0
Suriname,2020-03-14,0,0
Suriname,2020-03-15,0,0
Suriname,2020-03-16,0,0
Suriname,2020-03-17,0,0
Suriname,2020-03-18,0,0
Suriname,2020-03-19,0,0
Suriname,2020-03-20,0,0
Suriname,2020-03-21,0,0
Suriname,2020-03-22,0,0
Suriname,2020-03-23,0,0
Suriname,2020-03-24,0,0
Suriname,2020-03-25,0,0
Suriname,2020-03-26,0,0
Suriname,2020-03-27,0,0
Sweden,2020-03-01,0,0
Sweden,2020-03-02,0,0
Sweden,2020-03-03,0,0
Sweden,2020-03-04,0,0
Sweden,2020-03-05,0,0
Sweden,2020-03-06,0,0
Sweden,2020-03-07,0,0
Sweden,2020-03-08,0,0
Sweden,2020-03-09,0,0
Sweden,2020-03-10,0,0
Sweden,2020-03-11,1,1
Sweden,2020-03-12,1,0
Sweden,2020-03-13,1,0
Sweden,2020-03-14,2,1
Sweden,2020-03-15,3,1
Sweden,2020-03-16,6,3
Sweden,2020-03-17,7,1
Sweden,2020-03-18,10,3
Sweden,2020-03-19,11,1
Sweden,2020-03-20,16,5
Sweden,2020-03-21,20,4
Sweden,2020-03-22,21,1
Sweden,2020-03-23,25,4
Sweden,2020-03-24,36,11
Sweden,2020-03-25,62,26
Sweden,2020-03-26,77,15
Sweden,2020-03-27,105,28
Switzerland,2020-03-01,0,0
Switzerland,2020-03-02,0,0
Switzerland,2020-03-03,0,0
Switzerland,2020-03-04,0,0
Switzerland,2020-03-05,1,1
Switzerland,2020-03-06,1,0
Switzerland,2020-03-07,1,0
